final_score
4.561415868046464
4.164793423945329
4.127525176106247
4.117447510443061
3.544472731049992
3.5392553752986915
3.515183340151788
3.510862300461977
3.5089799863881415
3.504501111856112
3.123185478902978
3.109361143356542
3.096276746613894
2.5256767281912618
2.521134236138912
2.5102904382787594
2.498589053660998
2.281778155191446
2.1895213051441624
2.189195782543362
2.1754287552124763
2.1711611992395916
2.14118988606703
2.136501806560243
2.096453625547479
1.9162450226241905
1.6843123510803273
1.5794144378218093
1.5660583515622497
1.5649591897137711
1.5580180834717328
1.5553999319438945
1.54917102999338
1.5463717656352012
1.5418752850246282
1.528642880856833
1.5246263517458223
1.515
1.515
1.3353134777694375
1.3196920780717105
0.6427451143241885
4.561415868046464
4.164793423945329
4.127525176106247
4.117447510443061
3.544472731049992
3.5392553752986915
3.515183340151788
3.510862300461977
3.5089799863881415
3.504501111856112
3.123185478902978
3.109361143356542
3.096276746613894
2.5256767281912618
2.521134236138912
2.5102904382787594
2.498589053660998
2.281778155191446
2.1895213051441624
2.189195782543362
2.1754287552124763
2.1711611992395916
2.14118988606703
2.136501806560243
2.096453625547479
1.9162450226241905
1.6843123510803273
1.5794144378218093
1.5660583515622497
1.5649591897137711
1.5580180834717328
1.5553999319438945
1.54917102999338
1.5463717656352012
1.5418752850246282
1.528642880856833
1.5246263517458223
1.515
1.515
1.3353134777694375
1.3196920780717105
0.6427451143241885
5.014883630283354
3.5569457891110385
3.518270609838501
3.485
3.485
3.485
2.548247407973154
2.475
2.475
1.6001018076697922
1.5348818665532085
1.515
1.515
1.515
1.515
1.515
0.6718220615532212
0.6609654348749416
0.6577547885348338
0.04631981785800616
0.03909528522332587
0.03756607446134816
0.03379053392471737
0.02045525437037235
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.561415868046464
4.164793423945329
4.127525176106247
4.117447510443061
3.544472731049992
3.5392553752986915
3.515183340151788
3.510862300461977
3.5089799863881415
3.504501111856112
3.123185478902978
3.109361143356542
3.096276746613894
2.5256767281912618
2.521134236138912
2.5102904382787594
2.498589053660998
2.281778155191446
2.1895213051441624
2.189195782543362
2.1754287552124763
2.1711611992395916
2.14118988606703
2.136501806560243
2.096453625547479
2.02
1.9162450226241905
1.6843123510803273
1.5794144378218093
1.5660583515622497
1.5649591897137711
1.5580180834717328
1.5553999319438945
1.54917102999338
1.5463717656352012
1.5418752850246282
1.528642880856833
1.5246263517458223
1.3353134777694375
1.3196920780717105
1.01
0.6427451143241885
4.561415868046464
4.164793423945329
4.127525176106247
4.117447510443061
3.5498312427599754
3.544472731049992
3.5392553752986915
3.515183340151788
3.510862300461977
3.5089799863881415
3.504501111856112
3.485
3.123185478902978
3.109361143356542
3.096276746613894
2.5256767281912618
2.521134236138912
2.5102904382787594
2.498589053660998
2.281778155191446
2.1895213051441624
2.189195782543362
2.1754287552124763
2.1711611992395916
2.14118988606703
2.136501806560243
2.096453625547479
1.9162450226241905
1.6843123510803273
1.5794144378218093
1.5660583515622497
1.5649591897137711
1.5580180834717328
1.5553999319438945
1.54917102999338
1.5463717656352012
1.5418752850246282
1.528642880856833
1.5246263517458223
1.3353134777694375
1.3196920780717105
0.6427451143241885
3.485
3.485
3.485
2.5258459730229124
2.514607073862902
2.475
2.475
2.136082546480076
2.0292373265753065
1.6917504557899838
1.5863230845080487
1.5788403584662862
1.5722551094366002
1.566308244179563
1.515
1.515
1.515
1.515
1.515
1.4845377866708127
1.01
0.9858724423318896
0.8672551094366002
0.8599591897137712
0.688994635596364
0.6777542355807675
0.6166187654228826
0.07587244233188975
0.07400949972270585
0.07066293358349905
0.07059673464524702
0.06993659081002586
0.05611417702691313
0.02784877535839592
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.120908483896804
4.561415868046464
4.127525176106247
4.117447510443061
3.544472731049992
