user_guid,search_query,store_id,product_ids
12e13c31e0512bd43049279bcadc282a7399350ffc316475a927732e47904743,Perles et paillettes,0414,"['10000259687', '10000184709', '10000249750', '10000330674', '10000180739', '10000170676', '10000422825', '10000457021', '10000253832', '10000173615', '10000422787', '10000400497', '10000422642', '10000251680', '10000457019', '10000260077', '10000249679', '10000256799', '10000255955', '10000209008', '10000523385', '10000415208', '10000260076', '10000417155', '10000183860', '10000260078', '10000273702', '10000273703', '10000269636', '10000259857', '10000533490', '10000253897', '10000273704', '10000256270', '10000256271', '10000256272', '10000236735', '10000391237', '10000219680', '10000244110', '10000261864', '10000251492']"
12e13c31e0512bd43049279bcadc282a7399350ffc316475a927732e47904743,Lanternes à bougie,0414,"['10000256881', '10000210213', '10000214649', '10000208678', '10000190227', '10000511390', '10000548579', '10000247658', '10000373406', '10000228715', '10000240481', '10000215870', '10000227842', '10000186518', '10000229113', '10000190216', '10000228709', '10000523385', '10000228711', '10000167869', '10000231539', '10000248289', '10000248256', '10000271923', '10000444488', '10000504256', '10000550836', '10000523084', '10000229177', '10000523467', '10000555185', '10000555085', '10000555082', '10000535010', '10000555084', '10000555184', '10000250248', '10000535012', '10000274494', '10000255423', '10000555083', '10000523466']"
12e13c31e0512bd43049279bcadc282a7399350ffc316475a927732e47904743,Fil à coudre et bobine de fil,0414,"['10000259687', '10000184709', '10000249750', '10000330674', '10000210213', '10000180739', '10000170676', '10000422825', '10000253832', '10000173615', '10000330891', '10000330588', '10000330636', '10000330688', '10000422787', '10000548579', '10000251680', '10000457019', '10000260077', '10000249679', '10000256799', '10000255955', '10000330655', '10000415208', '10000260076', '10000183860', '10000260078', '10000273702', '10000273703', '10000269636', '10000259857', '10000444488', '10000533490', '10000253897', '10000273704', '10000256270', '10000256271', '10000256272', '10000550836', '10000330569', '10000439293', '10000251492']"
12e13c31e0512bd43049279bcadc282a7399350ffc316475a927732e47904743,Paniers et boites de rangement,0414,"['10000259687', '10000184709', '10000249750', '10000330674', '10000180739', '10000170676', '10000248496', '10000173615', '10000230958', '10000444594', '10000251680', '10000230443', '10000260077', '10000249679', '10000256799', '10000255955', '10000248172', '10000415208', '10000260076', '10000260078', '10000273702', '10000273703', '10000269636', '10000259857', '10000225074', '10000248492', '10000533490', '10000273704', '10000208632', '10000132457', '10000208631', '10000256270', '10000256271', '10000256272', '10000269824', '10000249183', '10000541714', '10000250003', '10000423249', '10000260909', '10000251492', '10000226397']"
12e13c31e0512bd43049279bcadc282a7399350ffc316475a927732e47904743,Moulage et Modelage,0414,"['10000259687', '10000184709', '10000517951', '10000249750', '10000330674', '10000180739', '10000170676', '10000422825', '10000253832', '10000173615', '10000422787', '10000400497', '10000422642', '10000251680', '10000457019', '10000260077', '10000249679', '10000256799', '10000255955', '10000415208', '10000260076', '10000417155', '10000183860', '10000260078', '10000273702', '10000273703', '10000269636', '10000259857', '10000533490', '10000253897', '10000248363', '10000186870', '10000273704', '10000256270', '10000256271', '10000256272', '10000248199', '10000261864', '10000237204', '10000251492', '10000183684', '10000444522']"
12e13c31e0512bd43049279bcadc282a7399350ffc316475a927732e47904743,Paniers pour chiens et corbeilles,0414,"['10000218684', '10000250241', '10000184709', '10000226458', '10000221485', '10000249750', '10000330674', '10000173623', '10000218682', '10000180739', '10000170676', '10000181075', '10000255509', '10000513190', '10000173615', '10000195896', '10000257665', '10000249640', '10000247645', '10000251680', '10000260077', '10000249679', '10000256799', '10000255955', '10000203465', '10000218683', '10000415208', '10000260076', '10000260078', '10000269636', '10000259857', '10000228103', '10000225074', '10000183753', '10000256270', '10000256271', '10000256272', '10000269824', '10000541714', '10000251492', '10000271920', '10000161559']"
12e13c31e0512bd43049279bcadc282a7399350ffc316475a927732e47904743,Friandises et Compléments,0414,"['10000259687', '10000184709', '10000517951', '10000249750', '10000330674', '10000180739', '10000170676', '10000422825', '10000253832', '10000173615', '10000249640', '10000422787', '10000400497', '10000223961', '10000422642', '10000251680', '10000457019', '10000260077', '10000249679', '10000256799', '10000255955', '10000415208', '10000260076', '10000417155', '10000183860', '10000260078', '10000273702', '10000273703', '10000269636', '10000259857', '10000533490', '10000253897', '10000248363', '10000186870', '10000273704', '10000256270', '10000256271', '10000256272', '10000248199', '10000261864', '10000237204', '10000251492']"
12e13c31e0512bd43049279bcadc282a7399350ffc316475a927732e47904743,Tout pour fêter une naissance,0414,"['10000218684', '10000250241', '10000226458', '10000221485', '10000173623', '10000218682', '10000255509', '10000513190', '10000257665', '10000195896', '10000249640', '10000247645', '10000422642', '10000188690', '10000177364', '10000177366', '10000199640', '10000203465', '10000229159', '10000218683', '10000224936', '10000154572', '10000171436', '10000228103', '10000522208', '10000530586', '10000533490', '10000238357', '10000171443', '10000442756', '10000261864', '10000152800', '10000118825', '10000457059', '10000206001', '10000264646', '10000271920', '10000161559', '10000193249', '10000060072', '10000160544', '10000207859']"
12e13c31e0512bd43049279bcadc282a7399350ffc316475a927732e47904743,Boîtes à bijoux,0414,"['10000210213', '10000548579', '10000444488', '10000550836', '10000423249', '10000523503', '10000523507', '10000400349', '10000423271', '10000270176', '10000523506', '10000423268', '10000550562', '10000523566', '10000240966', '10000523565', '10000354209', '10000537151', '10000457482', '10000341422', '10000514730', '10000514745', '10000423250', '10000341431', '10000532061', '10000341421', '10000423260', '10000423251', '10000445084', '10000423254', '10000530718', '10000423259', '10000423265', '10000423263', '10000423267', '10000445081', '10000211840', '10000423264', '10000550573', '10000423248', '10000246321', '10000558408']"
12e13c31e0512bd43049279bcadc282a7399350ffc316475a927732e47904743,Serviettes de toilette,0414,"['10000230096', '10000249750', '10000255543', '10000400497', '10000249679', '10000257005', '10000218604', '10000202390', '10000441188', '10000459804', '10000202391', '10000514459', '10000253397', '10000219055', '10000219046', '10000427558', '10000203051', '10000255587', '10000166871', '10000427528', '10000446325', '10000253401', '10000561265', '10000515127', '10000219066', '10000219053', '10000269635', '10000219045', '10000253418', '10000541128', '10000541125', '10000260967', '10000561277', '10000561278', '10000272752', '10000561276', '10000561275', '10000561264', '10000329092', '10000264645', '10000268887', '10000230470']"
94b1fe7eadfffac712d939e05d816e64511414b110096dba38edf24be1e966b6,Panneaux et plaques humoristiques,0414,"['10000365989', '10000249750', '10000184709', '10000253832', '10000180739', '10000170676', '10000330674', '10000259687', '10000173615', '10000251680', '10000422787', '10000260077', '10000398069', '10000249679', '10000537073', '10000456045', '10000247490', '10000260076', '10000269636', '10000415208', '10000512213', '10000256799', '10000273703', '10000273702', '10000260078', '10000183860', '10000273704', '10000255955', '10000256270', '10000256272', '10000505595', '10000426228', '10000259857', '10000253897', '10000533490', '10000537060', '10000446102', '10000505600', '10000505597', '10000416939', '10000256271', '10000251492']"
94b1fe7eadfffac712d939e05d816e64511414b110096dba38edf24be1e966b6,Lampes à poser,0414,"['10000210213', '10000216634', '10000269646', '10000244742', '10000548579', '10000257076', '10000237037', '10000218871', '10000272080', '10000444488', '10000550836', '10000271903', '10000261127', '10000257015', '10000154572', '10000252863', '10000255632', '10000255259', '10000221365', '10000249676', '10000221367', '10000519791', '10000263481', '10000274750', '10000275332', '10000168265', '10000255602', '10000168279', '10000525523', '10000330950', '10000273647', '10000273646', '10000191482', '10000272447', '10000334870', '10000273648', '10000521841', '10000252139', '10000261273', '10000420195', '10000252330', '10000272079']"
94b1fe7eadfffac712d939e05d816e64511414b110096dba38edf24be1e966b6,Planchas,0414,"['10000170676', '10000193627', '10000256419', '10000256839', '10000273663', '10000457013', '10000231475', '10000273670', '10000555022', '10000543388', '10000213934', '10000273668', '10000445186', '10000273662', '10000231071', '10000257379', '10000274750', '10000177195', '10000229094', '10000224816', '10000273669', '10000555713', '10000231068', '10000231070', '10000224817', '10000231762', '10000507253', '10000224818', '10000224815', '10000400410', '10000273664', '10000273666', '10000197977', '10000453228', '10000255801', '10000431365', '10000193473', '10000254973', '10000274678', '10000523484', '10000248909', '10000248908']"
94b1fe7eadfffac712d939e05d816e64511414b110096dba38edf24be1e966b6,Bonbons Halloween,0414,['10000444216']
94b1fe7eadfffac712d939e05d816e64511414b110096dba38edf24be1e966b6,Coffres de jardin,0414,"['10000230933', '10000218086', '10000215885', '10000173613', '10000208824', '10000261016', '10000434274', '10000215195', '10000209763', '10000177539', '10000355540', '10000259517', '10000556648', '10000207423', '10000177548', '10000216475', '10000201740', '10000208707', '10000229637', '10000173612', '10000233570', '10000201738', '10000229086', '10000201741', '10000201745', '10000224934', '10000262713', '10000233569', '10000271781', '10000208831', '10000231925', '10000224256', '10000207427', '10000548625', '10000207424', '10000224261', '10000208708', '10000267167', '10000336434', '10000279680', '10000513473', '10000504201']"
94b1fe7eadfffac712d939e05d816e64511414b110096dba38edf24be1e966b6,Ampoules,0414,"['10000232502', '10000223149', '10000267327', '10000230774', '10000232500', '10000232109', '10000211709', '10000211713', '10000202811', '10000005203', '10000005204', '10000255794', '10000202814', '10000232110', '10000188917', '10000257115', '10000232498', '10000302591', '10000271633', '10000232108', '10000232112', '10000211712', '10000211708', '10000211707', '10000211734', '10000211733', '10000211714', '10000224937', '10000202812', '10000224941', '10000211710', '10000202810', '10000211711', '10000224942', '10000202809', '10000223151', '10000223150', '10000223138', '10000223137']"
94b1fe7eadfffac712d939e05d816e64511414b110096dba38edf24be1e966b6,Vêtements pour chien,0414,"['10000226458', '10000250241', '10000218682', '10000173623', '10000218684', '10000255509', '10000221485', '10000513190', '10000195896', '10000257665', '10000249640', '10000422642', '10000177366', '10000177364', '10000199640', '10000188690', '10000247645', '10000203465', '10000218683', '10000229159', '10000530586', '10000224936', '10000228103', '10000522208', '10000171436', '10000259857', '10000154572', '10000171443', '10000238357', '10000206001', '10000118825', '10000261864', '10000152800', '10000271920', '10000161559', '10000193249', '10000230329', '10000230331', '10000060072', '10000207859', '10000442154', '10000442155']"
94b1fe7eadfffac712d939e05d816e64511414b110096dba38edf24be1e966b6,Fleurs de deuil Rose Tendrement,0414,"['10000330588', '10000169801', '10000409022', '10000261130', '10000454544', '10000435783', '10000247300', '10000201545', '10000274169', '10000400417', '10000383080', '10000447169', '10000264346', '10000517551', '10000247301', '10000274170', '10000550674', '10000555082', '10000534712', '10000533657', '10000257771', '10000123935', '10000230814', '10000274167', '10000263402', '10000555261', '10000550849', '10000530626', '10000459083', '10000271391', '10000274168', '10000243366', '10000303699', '10000517552', '10000247302', '10000517553', '10000244125', '10000444767', '10000263646', '10000202350', '10000384571', '10000458749']"
94b1fe7eadfffac712d939e05d816e64511414b110096dba38edf24be1e966b6,Tabliers de cuisine,0414,"['10000504826', '10000521985', '10000228700', '10000256999', '10000242891', '10000504828', '10000262204', '10000458416', '10000521986', '10000514754', '10000217913', '10000245614', '10000213932', '10000444951', '10000553314', '10000256998', '10000406185', '10000444923', '10000218791', '10000018963', '10000518563', '10000217162', '10000522392', '10000273375', '10000273376', '10000400403', '10000242779', '10000264472', '10000251987', '10000524191']"
9e156d50d04ff0ff22a0d7a4726d8ec7e0850cd707546a1e6de3cad378a9ac6c,Parure de lit et housse de couette,0414,"['10000259687', '10000170676', '10000249750', '10000184709', '10000173615', '10000180739', '10000330674', '10000253832', '10000196306', '10000249679', '10000251680', '10000260077', '10000256799', '10000255955', '10000254660', '10000260076', '10000269636', '10000415208', '10000273703', '10000214671', '10000268182', '10000273702', '10000533490', '10000260078', '10000273704', '10000256270', '10000238830', '10000256271', '10000256272', '10000269671', '10000269670', '10000259857', '10000254728', '10000253897', '10000183860', '10000531946', '10000259798', '10000254662', '10000557368', '10000238808', '10000251492', '10000557412']"
9e156d50d04ff0ff22a0d7a4726d8ec7e0850cd707546a1e6de3cad378a9ac6c,Lits Adultes et Lits d'appoint,0414,"['10000170676', '10000249750', '10000184709', '10000173615', '10000180739', '10000330674', '10000217230', '10000217229', '10000257665', '10000249679', '10000442700', '10000251680', '10000260077', '10000256799', '10000255955', '10000260076', '10000410634', '10000269636', '10000415208', '10000273703', '10000214671', '10000228103', '10000273702', '10000533490', '10000260078', '10000273704', '10000208632', '10000256270', '10000238830', '10000256271', '10000256272', '10000269671', '10000269670', '10000259857', '10000254728', '10000531946', '10000215955', '10000349301', '10000398510', '10000251492', '10000518886', '10000259787']"
9e156d50d04ff0ff22a0d7a4726d8ec7e0850cd707546a1e6de3cad378a9ac6c,Tapis de bain et Caillebotis,0414,"['10000537074', '10000256767', '10000365989', '10000259687', '10000170676', '10000249750', '10000184709', '10000173615', '10000180739', '10000330674', '10000253832', '10000249679', '10000251680', '10000422787', '10000260077', '10000256799', '10000255955', '10000267375', '10000260076', '10000224729', '10000261240', '10000256768', '10000269636', '10000415208', '10000273703', '10000273702', '10000533490', '10000260078', '10000273704', '10000114107', '10000257005', '10000256270', '10000256271', '10000519985', '10000256272', '10000259857', '10000253897', '10000183860', '10000262042', '10000248989', '10000251492', '10000518967']"
9e156d50d04ff0ff22a0d7a4726d8ec7e0850cd707546a1e6de3cad378a9ac6c,Ampoules,0414,"['10000232502', '10000223149', '10000267327', '10000230774', '10000257115', '10000202811', '10000255794', '10000211713', '10000005203', '10000188917', '10000232500', '10000232110', '10000202814', '10000211709', '10000232109', '10000005204', '10000232498', '10000302591', '10000211714', '10000271633', '10000232112', '10000232108', '10000211708', '10000224937', '10000211734', '10000211733', '10000211712', '10000202809', '10000211707', '10000211710', '10000202812', '10000202810', '10000224941', '10000211711', '10000224942', '10000223151', '10000223150', '10000223138', '10000223137']"
9e156d50d04ff0ff22a0d7a4726d8ec7e0850cd707546a1e6de3cad378a9ac6c,Accessoires de cuisine,0414,"['10000504826', '10000247645', '10000441925', '10000271126', '10000257311', '10000267368', '10000242891', '10000504828', '10000262204', '10000458416', '10000257684', '10000454685', '10000523334', '10000444951', '10000223989', '10000213932', '10000514754', '10000126361', '10000454745', '10000523335', '10000523339', '10000558175', '10000511228', '10000223985', '10000208304', '10000217913', '10000432895', '10000218791', '10000523338', '10000518563', '10000256801', '10000406185', '10000454564', '10000444923', '10000502522', '10000018963', '10000231121', '10000502523', '10000083492', '10000248861', '10000400403', '10000242779']"
9e156d50d04ff0ff22a0d7a4726d8ec7e0850cd707546a1e6de3cad378a9ac6c,Ampoules,0414,"['10000232502', '10000223149', '10000267327', '10000230774', '10000257115', '10000202811', '10000255794', '10000211713', '10000005203', '10000188917', '10000232500', '10000232110', '10000202814', '10000211709', '10000232109', '10000005204', '10000232498', '10000302591', '10000211714', '10000271633', '10000232112', '10000232108', '10000211708', '10000224937', '10000211734', '10000211733', '10000211712', '10000202809', '10000211707', '10000211710', '10000202812', '10000202810', '10000224941', '10000211711', '10000224942', '10000223151', '10000223150', '10000223138', '10000223137']"
9e156d50d04ff0ff22a0d7a4726d8ec7e0850cd707546a1e6de3cad378a9ac6c,Table à repasser,0414,"['10000210213', '10000373588', '10000201976', '10000201974', '10000207591', '10000354290', '10000548579', '10000230096', '10000269777', '10000391927', '10000527617', '10000382090', '10000215682', '10000391943', '10000416603', '10000391923', '10000416608', '10000349908', '10000391937', '10000444488', '10000550836', '10000443604', '10000252863', '10000391903', '10000420763', '10000248160', '10000366840', '10000341371', '10000231764', '10000215955', '10000366799', '10000391935', '10000349910', '10000349912', '10000221840', '10000248139', '10000175895', '10000452884', '10000392256', '10000259787', '10000392255', '10000452837']"
9e156d50d04ff0ff22a0d7a4726d8ec7e0850cd707546a1e6de3cad378a9ac6c,Range-couverts et Porte-ustensiles,0414,"['10000365989', '10000170676', '10000249750', '10000184709', '10000173615', '10000180739', '10000330674', '10000221139', '10000249679', '10000354455', '10000354454', '10000354456', '10000251680', '10000260077', '10000247645', '10000256799', '10000228220', '10000255955', '10000132457', '10000230443', '10000257311', '10000260076', '10000537073', '10000269636', '10000415208', '10000269824', '10000533490', '10000260078', '10000208632', '10000256270', '10000208631', '10000256271', '10000256272', '10000249183', '10000259857', '10000444594', '10000361927', '10000533611', '10000537060', '10000251492', '10000556466', '10000226397']"
9e156d50d04ff0ff22a0d7a4726d8ec7e0850cd707546a1e6de3cad378a9ac6c,Salons de jardin,0414,"['10000218086', '10000230933', '10000215885', '10000258624', '10000209763', '10000177539', '10000215195', '10000259517', '10000261016', '10000228201', '10000548675', '10000177548', '10000216475', '10000548860', '10000229086', '10000574951', '10000548625', '10000262713', '10000271781', '10000231925', '10000548766', '10000548861', '10000215952', '10000514079', '10000548677', '10000267167', '10000279680', '10000259647', '10000079132', '10000008084', '10000272686', '10000259659', '10000258763']"
9e156d50d04ff0ff22a0d7a4726d8ec7e0850cd707546a1e6de3cad378a9ac6c,Matelas gonflables,0414,"['10000169998', '10000189023', '10000189022', '10000169997']"
9e156d50d04ff0ff22a0d7a4726d8ec7e0850cd707546a1e6de3cad378a9ac6c,Toile à peindre,0414,"['10000210213', '10000548579', '10000243029', '10000444488', '10000550836', '10000105975', '10000247417', '10000152800', '10000453264', '10000249565', '10000080074', '10000249567', '10000542724', '10000105977', '10000131112', '10000274750', '10000105979', '10000105984', '10000275332', '10000453064', '10000453260', '10000105986', '10000131106', '10000453262', '10000453242', '10000453213', '10000080075', '10000080070', '10000105981', '10000453254', '10000453265', '10000453250', '10000105985', '10000080073', '10000334870', '10000080071', '10000131104', '10000515043', '10000525523', '10000420195', '10000261273', '10000506135']"
9e156d50d04ff0ff22a0d7a4726d8ec7e0850cd707546a1e6de3cad378a9ac6c,Accessoires pour cheminée,0414,"['10000218684', '10000173623', '10000226458', '10000250241', '10000218682', '10000221485', '10000513190', '10000195896', '10000257665', '10000249640', '10000255509', '10000422642', '10000247645', '10000188690', '10000177366', '10000177364', '10000199640', '10000257311', '10000218683', '10000203465', '10000229159', '10000228103', '10000522208', '10000154572', '10000171443', '10000224936', '10000171436', '10000530586', '10000238357', '10000206001', '10000152800', '10000261864', '10000118825', '10000271920', '10000161559', '10000202902', '10000202901', '10000230329', '10000193249', '10000060072', '10000160544', '10000207859']"
9e156d50d04ff0ff22a0d7a4726d8ec7e0850cd707546a1e6de3cad378a9ac6c,Suspensions pour luminaires,0414,"['10000218684', '10000173623', '10000226458', '10000250241', '10000218682', '10000221485', '10000513190', '10000257665', '10000236889', '10000195896', '10000213872', '10000213871', '10000194800', '10000249640', '10000255509', '10000247645', '10000188690', '10000267327', '10000219632', '10000256815', '10000227954', '10000227952', '10000203465', '10000257315', '10000218098', '10000218683', '10000236908', '10000221316', '10000236888', '10000199083', '10000194423', '10000189834', '10000236863', '10000228103', '10000206403', '10000254024', '10000510978', '10000236807', '10000255356', '10000271438', '10000271920', '10000161559']"
8c7de86541c8af57e8121b8a497d0299a4a628fc0e60ed15186ac96cb6006117,Sacs à main et Petite maroquinerie,0414,"['10000180739', '10000218340', '10000184709', '10000330674', '10000249750', '10000259687', '10000170676', '10000173615', '10000259562', '10000210213', '10000423200', '10000423205', '10000249679', '10000251680', '10000260077', '10000255955', '10000548579', '10000415208', '10000250635', '10000228700', '10000256799', '10000269636', '10000260076', '10000273703', '10000273702', '10000533490', '10000444488', '10000260078', '10000273704', '10000256271', '10000256270', '10000249183', '10000256272', '10000259857', '10000250636', '10000530742', '10000260015', '10000256770', '10000255444', '10000550836', '10000251492', '10000518896']"
8c7de86541c8af57e8121b8a497d0299a4a628fc0e60ed15186ac96cb6006117,Cadre photo pêle-mêle,0414,"['10000226458', '10000210213', '10000216634', '10000260824', '10000237044', '10000208507', '10000519568', '02060302017', '10000253460', '10000210443', '10000445984', '02060302021', '02060302020', '02060302010', '10000274491', '02060302019', '02060302018', '02060302040', '10000535026', '10000535023', '10000535021', '10000535027', '10000555897', '10000253452', '10000210444', '10000210448', '10000253456', '10000210446', '10000210445', '10000210442', '10000210447', '10000359005', '10000210435', '10000210437', '10000336435', '10000210491', '10000210463', '10000210429', '10000210494', '10000210511', '10000210462', '10000210428']"
8c7de86541c8af57e8121b8a497d0299a4a628fc0e60ed15186ac96cb6006117,Coffres de jardin,0414,"['10000230933', '10000218086', '10000215885', '10000173613', '10000208824', '10000201738', '10000215195', '10000355540', '10000209763', '10000177539', '10000259517', '10000556648', '10000261016', '10000229637', '10000208707', '10000207423', '10000201741', '10000224934', '10000201740', '10000434274', '10000229086', '10000233570', '10000173612', '10000177548', '10000201745', '10000216475', '10000262713', '10000233569', '10000271781', '10000208831', '10000231925', '10000224256', '10000207427', '10000548625', '10000224261', '10000207424', '10000336434', '10000267167', '10000208708', '10000279680', '10000513473', '10000504201']"
8c7de86541c8af57e8121b8a497d0299a4a628fc0e60ed15186ac96cb6006117,Mangeoire à oiseaux,0414,"['10000210213', '10000548579', '10000422661', '10000444488', '10000275332', '10000550836', '10000259176', '10000259177', '10000542724', '10000346289', '10000542720', '10000241428', '10000274750', '10000241484', '10000245745', '10000271067', '10000346287', '10000525518', '10000271773', '10000271774', '10000271768', '10000271559', '10000271771', '10000261273', '10000525523', '10000420195', '10000245746', '10000384759', '10000546691', '10000417679', '10000334870', '10000330950', '10000406508', '10000561211', '10000211051', '10000533290', '10000005165', '10000236843', '10000354230', '10000341602', '10000341525', '10000354209']"
8c7de86541c8af57e8121b8a497d0299a4a628fc0e60ed15186ac96cb6006117,Manique et gant de cuisine,0414,"['10000180739', '10000253832', '10000184709', '10000330674', '10000422825', '10000517951', '10000249750', '10000259687', '10000170676', '10000173615', '10000249679', '10000422642', '10000400497', '10000251680', '10000457019', '10000422787', '10000260077', '10000255955', '10000415208', '10000253897', '10000256799', '10000269636', '10000260076', '10000273703', '10000273702', '10000533490', '10000186870', '10000417155', '10000260078', '10000273704', '10000257005', '10000256271', '10000256270', '10000256272', '10000518966', '10000248363', '10000259857', '10000183860', '10000248199', '10000261864', '10000237204', '10000251492']"
8c7de86541c8af57e8121b8a497d0299a4a628fc0e60ed15186ac96cb6006117,Protection de literie,0414,"['10000238830', '10000269671', '10000269670', '10000254728', '10000214671', '10000531946', '10000190476', '10000154130', '10000229089', '10000266682', '10000449633', '10000549128', '10000031820', '10000193335', '10000173605', '10000126204', '10000229094', '10000229088', '10000031819', '10000031807', '10000193336', '10000231892', '10000391143', '10000274513', '10000259068', '10000211607', '10000515410', '10000515408', '10000193337', '10000193334', '10000193338', '10000228476', '10000229093', '10000229096', '10000429633', '10000229095', '10000270175', '10000448688', '10000429619', '10000255679', '10000549010', '10000549008']"
8c7de86541c8af57e8121b8a497d0299a4a628fc0e60ed15186ac96cb6006117,Mobilier de camping,0414,"['10000192677', '10000246305', '10000213796', '10000253311', '10000249743', '10000380270', '10000252342', '10000117865', '10000245836', '10000459077', '10000177764', '10000503699', '10000242289', '10000206016', '10000262349', '10000434232', '10000273723', '10000270012', '10000255837', '10000228336', '10000223630', '10000143958', '10000519933', '10000228337', '10000242292', '10000249742', '10000459075', '10000249741', '10000459076']"
8c7de86541c8af57e8121b8a497d0299a4a628fc0e60ed15186ac96cb6006117,Miroirs,0414,"['10000152012', '10000363344', '10000152003', '10000152002', '10000256898', '10000224729', '10000180366', '10000224203', '10000224202', '10000446102', '10000518841', '10000518840', '10000145368', '10000429170', '10000446094', '10000136691', '10000259891', '10000269643', '10000446075', '10000432884', '10000245838', '10000240907', '10000459083', '10000432883', '10000256843', '10000230318', '10000504716', '10000269967', '10000519327', '10000262225', '10000363345', '10000454676', '10000262224', '10000136693', '10000264548', '10000530278', '10000555948', '10000136698', '10000136692', '10000136695', '10000504719', '10000152007']"
8c7de86541c8af57e8121b8a497d0299a4a628fc0e60ed15186ac96cb6006117,Mobilier jardin enfant,0414,"['10000269630', '10000250241', '10000191465', '10000252900', '10000192677', '10000230933', '10000218086', '10000205810', '10000223984', '10000223986', '10000246305', '10000213796', '10000259517', '10000261016', '10000515801', '10000010699', '10000249743', '10000533363', '10000224009', '10000229086', '10000177548', '10000245836', '10000216475', '10000206016', '10000231925', '10000271781', '10000269566', '10000273602', '10000252726', '10000240456', '10000262713', '10000273723', '10000548625', '10000209308', '10000434232', '10000263916', '10000454568', '10000220939', '10000536642', '10000508684', '10000454569', '10000454663']"
8c7de86541c8af57e8121b8a497d0299a4a628fc0e60ed15186ac96cb6006117,Outils de jardinage,0414,"['10000422642', '10000228700', '10000422703', '10000118825', '10000177536', '10000010699', '10000229732', '10000216513', '10000258913', '10000262007', '10000258911', '10000258988', '10000271035']"
d95a8dea978ae137fb55487972e3147af3eade68fa4b256b705dd10b1690a13e,Planchas,0414,"['10000170676', '10000193627', '10000256419', '10000256839', '10000273663', '10000457013', '10000231475', '10000273670', '10000555022', '10000543388', '10000231071', '10000445186', '10000224816', '10000229094', '10000257379', '10000213934', '10000274750', '10000273668', '10000177195', '10000273662', '10000273669', '10000555713', '10000231068', '10000231070', '10000224817', '10000231762', '10000507253', '10000224818', '10000224815', '10000400410', '10000273664', '10000273666', '10000197977', '10000453228', '10000255801', '10000431365', '10000193473', '10000254973', '10000274678', '10000523484', '10000248909', '10000248908']"
d95a8dea978ae137fb55487972e3147af3eade68fa4b256b705dd10b1690a13e,Mobilier de camping,0414,"['10000192677', '10000246305', '10000213796', '10000117865', '10000380270', '10000245836', '10000459077', '10000503699', '10000242289', '10000252342', '10000177764', '10000249743', '10000253311', '10000206016', '10000262349', '10000434232', '10000273723', '10000270012', '10000255837', '10000228337', '10000223630', '10000143958', '10000228336', '10000519933', '10000242292', '10000459075', '10000249741', '10000249742', '10000459076']"
d95a8dea978ae137fb55487972e3147af3eade68fa4b256b705dd10b1690a13e,Patères Porte-manteaux et Portants,0414,"['10000170676', '10000259687', '10000365989', '10000184709', '10000180739', '10000330674', '10000228220', '10000249750', '10000173615', '10000221139', '10000354455', '10000354454', '10000354456', '10000251680', '10000260077', '10000255955', '10000415208', '10000260076', '10000249679', '10000537073', '10000260078', '10000533490', '10000256799', '10000269636', '10000256270', '10000256272', '10000259857', '10000259342', '10000533611', '10000361927', '10000520885', '10000374743', '10000537060', '10000254687', '10000510904', '10000457057', '10000520759', '10000541543', '10000520596', '10000256271', '10000251492', '10000556466']"
d95a8dea978ae137fb55487972e3147af3eade68fa4b256b705dd10b1690a13e,Tout pour fêter Pâques,0414,"['10000221485', '10000226458', '10000173623', '10000250241', '10000249640', '10000513190', '10000218682', '10000218684', '10000195896', '10000257665', '10000199640', '10000255509', '10000422642', '10000177366', '10000271920', '10000177364', '10000247645', '10000188690', '10000229159', '10000218683', '10000203465', '10000530586', '10000533490', '10000154572', '10000228103', '10000522208', '10000224936', '10000171436', '10000238357', '10000171443', '10000206001', '10000457059', '10000118825', '10000261864', '10000152800', '10000264646', '10000161559', '10000193249', '10000202902', '10000060072', '10000160544', '10000207859']"
d95a8dea978ae137fb55487972e3147af3eade68fa4b256b705dd10b1690a13e,Electroménager petit déjeuner,0414,"['10000503885', '10000503887', '10000503877', '10000503886', '10000345913', '10000423208', '10000503882', '10000346350', '10000503898', '10000518896', '10000005228', '10000538122', '10000245209', '10000359012', '10000442154', '10000555072', '10000524510', '10000445141', '10000250161', '10000246243', '10000261624', '10000260203', '10000246295', '10000231721', '10000250163', '10000400339', '10000246222', '10000419991', '10000437478', '10000437479', '10000451114', '10000247365', '10000241427', '10000272640', '10000266779', '10000524513', '10000247049', '10000443510', '10000064544', '10000240458', '10000060461', '10000503876']"
d95a8dea978ae137fb55487972e3147af3eade68fa4b256b705dd10b1690a13e,Mangeoire à oiseaux,0414,"['10000210213', '10000548579', '10000422661', '10000444488', '10000550836', '10000259176', '10000259177', '10000542720', '10000346287', '10000542724', '10000271067', '10000525518', '10000274750', '10000241428', '10000346289', '10000241484', '10000245745', '10000275332', '10000271774', '10000271768', '10000271773', '10000271559', '10000271771', '10000420195', '10000525523', '10000334870', '10000417679', '10000245746', '10000546691', '10000384759', '10000261273', '10000211051', '10000406508', '10000561211', '10000330950', '10000533290', '10000005165', '10000236843', '10000354230', '10000341602', '10000341525', '10000341421']"
