score_promotion,score_collaboratif,score_svd,score_saison,score_local_trend,score_global_trend,score_navigation_client
0.253,0.0,0.35000333732665406,0.0,0.000487012987012987,0.001668520578420467,0.0
0.121,3.0,0.16963894378291838,0.0,0.001948051948051948,0.006674082313681868,0.0
0.697,3.0000000000000004,0.6696957227673586,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.697,3.0,0.6221436655562278,0.0,0.000487012987012987,0.001668520578420467,0.0
0.697,3.0,0.5732639380718477,0.0,0.000487012987012987,0.001668520578420467,0.0
0.697,3.0000000000000004,0.26574324287306494,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.697,3.0,0.15396068127731496,0.0,0.0017045454545454545,0.0058398220244716345,0.0
0.495,6.0,0.2753188435922079,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.495,5.209761291293346,0.8343940477534821,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.697,0.0,0.25576539252322883,0.0,0.000487012987012987,0.001668520578420467,0.0
0.697,0.0,0.2550016809779238,0.0,0.000487012987012987,0.001668520578420467,0.0
0.697,0.0,0.10573318449549758,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.697,0.0,0.08343122033981686,0.0016556291390728475,0.0033621796454496073,0.013283707430625642,0.0
0.697,0.0,0.09158482049343183,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.697,0.0,0.08095090104333647,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.495,3.0,0.5619167840789123,0.0,0.0012175324675324673,0.004171301446051168,0.0
0.495,2.9999999999999996,0.4524730285945521,0.0,0.0012175324675324673,0.004171301446051168,0.0
0.495,3.0,0.30133119998954294,0.0,0.0002435064935064935,0.001668520578420467,0.0
0.495,3.0,0.07248688794444684,0.0,0.000974025974025974,0.0058398220244716345,0.0
0.495,0.0,0.1907944011586505,0.0,0.000974025974025974,0.003337041156840934,0.0
0.495,0.0,0.17327684561053566,0.0016556291390728475,0.0019011406844106464,0.008278145695364239,0.0
0.495,0.0,0.17131147907475108,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.495,0.0,0.11687984101914531,0.0016556291390728475,0.0031186731519431137,0.012449447141415406,0.0
0.333,3.664333130419723,0.08452889915668213,0.003311258278145695,0.0038491926324625944,0.02406463399362058,0.0
0.303,3.0,0.7152771778460386,0.0,0.000974025974025974,0.003337041156840934,0.0
0.303,3.0000000000000004,0.4707366484729967,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,3.0,0.4596468444824974,0.0,0.0029220779220779218,0.010011123470522803,0.0
0.303,3.0,0.4369128380949226,0.0,0.001948051948051948,0.006674082313681868,0.0
0.303,3.0000000000000004,0.1801838708604418,0.0,0.0014610389610389609,0.012513904338153505,0.0
0.404,0.0,0.4269342145911921,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.253,3.0000000000000004,0.4937218778561332,0.0,0.0029220779220779218,0.010011123470522803,0.0
0.253,3.0,0.22091508810200416,0.0,0.0012175324675324673,0.008342602892102336,0.0
0.202,3.0,0.6307425468846208,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.333,0.0,0.032690685503378863,0.0,0.0017045454545454545,0.0058398220244716345,0.0
0.303,0.0,0.5411073544837409,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.14120815941412895,0.0,0.001948051948051948,0.006674082313681868,0.0
0.303,0.0,0.06867048143587098,0.0,0.0012175324675324673,0.0058398220244716345,0.0
0.303,0.0,0.06547058272674038,0.0,0.000487012987012987,0.001668520578420467,0.0
0.303,0.0,0.035702727060675746,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.253,0.0,0.35000333732665406,0.0,0.000487012987012987,0.001668520578420467,0.0
0.121,3.0,0.16963894378291838,0.0,0.001948051948051948,0.006674082313681868,0.0
0.697,0.0,0.08095090104333647,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.17131147907475086,0.0016556291390728475,0.0021446471779171397,0.009112405984574473,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.8377028319170889,0.0,0.0,0.003337041156840934,0.0
0.0,3.0,0.26338597636162564,0.0,0.000487012987012987,0.001668520578420467,0.0
0.0,0.0,0.45595209929559444,0.0016556291390728475,0.0,0.009946666273784707,0.0
0.0,0.0,0.32332238168895505,0.0,0.0,0.0008342602892102335,0.0
0.0,0.0,0.2669279855527358,0.0,0.0,0.0008342602892102335,0.0
0.0,0.0,0.22910691963661095,0.0,0.0,0.0008342602892102335,0.0
0.0,0.0,0.20894697573879223,0.0,0.0002435064935064935,0.001668520578420467,0.0
0.0,0.0,0.16061619969097135,0.0,0.0002435064935064935,0.002502780867630701,0.0
0.0,0.0,0.14151204143888502,0.0,0.0,0.0008342602892102335,0.0
0.0,0.0,0.12857206302288593,0.0,0.0,0.0008342602892102335,0.0
0.0,0.0,0.11497051153488765,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.0,0.0,0.05519301857585968,0.0,0.000487012987012987,0.001668520578420467,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.697,3.0000000000000004,0.6696957227673586,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.697,3.0,0.14791189497960447,0.0016556291390728475,0.000974025974025974,0.01578648829825634,0.0
0.697,3.0,0.15396068127731496,0.0,0.0017045454545454545,0.0058398220244716345,0.0
0.697,0.0,0.25576539252322883,0.0,0.000487012987012987,0.001668520578420467,0.0
0.697,0.0,0.2550016809779238,0.0,0.000487012987012987,0.001668520578420467,0.0
0.697,0.0,0.2286912764930527,0.0016556291390728475,0.0023881536714236333,0.009946666273784707,0.0
0.697,0.0,0.08343122033981686,0.0016556291390728475,0.0033621796454496073,0.013283707430625642,0.0
0.697,0.0,0.09158482049343183,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.495,3.0,0.07248688794444684,0.0,0.000974025974025974,0.0058398220244716345,0.0
0.495,0.0,0.1907944011586505,0.0,0.000974025974025974,0.003337041156840934,0.0
0.495,0.0,0.12857206302288593,0.0,0.0,0.0008342602892102335,0.0
0.495,0.0,0.11687984101914531,0.0016556291390728475,0.0031186731519431137,0.012449447141415406,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.333,3.664333130419723,0.08452889915668213,0.003311258278145695,0.0038491926324625944,0.02406463399362058,0.0
0.455,0.0,0.21137776242561054,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,3.0,0.7152771778460386,0.0,0.000974025974025974,0.003337041156840934,0.0
0.303,3.0,0.6307425468846208,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,3.0000000000000004,0.4707366484729967,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,3.0,0.4596468444824974,0.0,0.0029220779220779218,0.010011123470522803,0.0
0.303,3.0,0.4369128380949226,0.0,0.001948051948051948,0.006674082313681868,0.0
0.303,3.0000000000000004,0.1801838708604418,0.0,0.0014610389610389609,0.012513904338153505,0.0
0.404,0.0,0.4269342145911921,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.253,3.0000000000000004,0.4937218778561332,0.0,0.0029220779220779218,0.010011123470522803,0.0
0.253,3.0,0.22091508810200416,0.0,0.0012175324675324673,0.008342602892102336,0.0
0.333,0.0,0.032690685503378863,0.0,0.0017045454545454545,0.0058398220244716345,0.0
0.303,0.0,0.29248081647577523,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.14120815941412895,0.0,0.001948051948051948,0.006674082313681868,0.0
0.303,0.0,0.06867048143587098,0.0,0.0012175324675324673,0.0058398220244716345,0.0
0.303,0.0,0.06547058272674038,0.0,0.000487012987012987,0.001668520578420467,0.0
0.303,0.0,0.035702727060675746,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.303,0.0,0.03048829257216918,0.0,0.0012175324675324673,0.004171301446051168,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.253,0.0,0.35000333732665406,0.0,0.000487012987012987,0.001668520578420467,0.0
0.121,3.0,0.16963894378291838,0.0,0.001948051948051948,0.006674082313681868,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.424,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.242,0.0,0.05492359639409517,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.0,2.9999999999999996,0.9799787971309045,0.0,0.0,0.0008342602892102335,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.697,3.0000000000000004,0.6696957227673586,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.697,3.0,0.14791189497960447,0.0016556291390728475,0.000974025974025974,0.01578648829825634,0.0
0.697,0.0,0.2286912764930527,0.0016556291390728475,0.0023881536714236333,0.009946666273784707,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.667,0.0,0.0,0.0,0.0,0.0,0.0
0.495,3.0,0.3190265426350423,0.0,0.000487012987012987,0.001668520578420467,0.0
0.495,0.0,0.35463026578558426,0.0016556291390728475,0.0021446471779171397,0.009112405984574473,0.0
0.495,0.0,0.31240948173953664,0.0,0.000487012987012987,0.001668520578420467,0.0
0.495,0.0,0.11687984101914531,0.0016556291390728475,0.0031186731519431137,0.012449447141415406,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.485,0.0,0.08091626435710783,0.0,0.000487012987012987,0.001668520578420467,0.0
0.303,3.0,0.4596468444824974,0.0,0.0029220779220779218,0.010011123470522803,0.0
0.424,0.0,0.2789290296201993,0.0,0.0,0.0008342602892102335,0.0
0.424,0.0,0.12194160128702049,0.003311258278145695,0.0023881536714236333,0.019893332547569413,0.0
0.303,0.0,0.2693100874109161,0.0,0.0,0.0008342602892102335,0.0
0.303,0.0,0.06547058272674038,0.0,0.000487012987012987,0.001668520578420467,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.192,0.0,0.0,0.0,0.0,0.0,0.0
0.121,0.0,0.1185643821761193,0.0,0.000487012987012987,0.002502780867630701,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.495,3.0,0.4187892920292996,0.0,0.000487012987012987,0.001668520578420467,0.0
0.495,0.0,0.35463026578558426,0.0016556291390728475,0.0021446471779171397,0.009112405984574473,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.303,3.0,0.8531219622068892,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,3.0000000000000004,0.4707366484729967,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,3.0,0.35816188049497455,0.0,0.0,0.001668520578420467,0.0
0.303,0.0,0.3320580923227573,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.21137776242561054,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.21013857103610895,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.15163058317670977,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.10696119637538701,0.0,0.0002435064935064935,0.001668520578420467,0.0
0.303,0.0,0.04335615340665144,0.0,0.0,0.0008342602892102335,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.6452674007079593,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.0,3.0,0.6355501180197229,0.0,0.000487012987012987,0.001668520578420467,0.0
0.0,0.0,0.45091129223566984,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.0,0.0,0.2693100874109161,0.0,0.0,0.0008342602892102335,0.0
0.0,0.0,0.21210381252748697,0.0,0.0002435064935064935,0.001668520578420467,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.697,3.0,0.6221436655562278,0.0,0.000487012987012987,0.001668520578420467,0.0
0.697,3.0,0.5732639380718477,0.0,0.000487012987012987,0.001668520578420467,0.0
0.697,3.0000000000000004,0.26574324287306494,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.495,6.0,0.2753188435922079,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.495,5.209761291293346,0.8343940477534821,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.697,0.0,0.10573318449549758,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.495,3.0,0.5619167840789123,0.0,0.0012175324675324673,0.004171301446051168,0.0
0.495,2.9999999999999996,0.4524730285945521,0.0,0.0012175324675324673,0.004171301446051168,0.0
0.495,3.0,0.30133119998954294,0.0,0.0002435064935064935,0.001668520578420467,0.0
0.495,0.0,0.45091129223566984,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.495,0.0,0.294478170780542,0.0,0.0002435064935064935,0.001668520578420467,0.0
0.495,0.0,0.17327684561053566,0.0016556291390728475,0.0019011406844106464,0.008278145695364239,0.0
0.495,0.0,0.17327684561053552,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.495,0.0,0.17131147907475108,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.495,0.0,0.13242451627674953,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.495,0.0,0.09729566241270021,0.0,0.0002435064935064935,0.002502780867630701,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.303,3.0000000000000004,0.4707366484729967,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,3.0,0.20168432940284878,0.0,0.000487012987012987,0.001668520578420467,0.0
0.202,3.0,0.6307425468846208,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.5411073544837409,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.2720505354991837,0.0,0.0002435064935064935,0.002502780867630701,0.0
0.303,0.0,0.21137776242561054,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.21041598861709868,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.20324767527070117,0.0,0.0007305194805194804,0.003337041156840934,0.0
0.303,0.0,0.16120620212012934,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.06547058272674038,0.0,0.000487012987012987,0.001668520578420467,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3320580923227573,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.0,0.0,0.20723833679324719,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.0,0.0,0.16367429096893282,0.0,0.0,0.001668520578420467,0.0
0.0,0.0,0.16120620212012934,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.0,0.0,0.04612228766709442,0.0,0.0,0.0008342602892102335,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.303,3.0,0.6307425468846208,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.1451452963151455,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.10675565153339613,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.43349727898377344,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.0,0.0,0.2876391882545117,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.0,0.0,0.24964169829963048,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.0,0.0,0.23054978108093943,0.0,0.0,0.0008342602892102335,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.697,3.0,0.9999999999999999,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.697,3.0,0.5912461333813586,0.0,0.000487012987012987,0.001668520578420467,0.0
0.697,3.0,0.30085096236132325,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.697,3.0,0.277291591923008,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.697,3.0,0.274372127186063,0.0,0.000487012987012987,0.001668520578420467,0.0
0.495,6.0,0.6096703514909206,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.697,0.0,0.0,0.0,0.0,0.0,0.0
0.495,4.298000840001704,0.5509978321412385,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.495,4.0012180089092,0.6395296595827209,0.0,0.0012175324675324673,0.004171301446051168,0.0
0.495,3.0,0.9999999999999999,0.0,0.0002435064935064935,0.001668520578420467,0.0
0.495,3.0,0.3347338374276444,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.495,2.9999999999999996,0.18889336890408936,0.0,0.0002435064935064935,0.001668520578420467,0.0
0.495,3.0,0.14654150722432696,0.0,0.0002435064935064935,0.002502780867630701,0.0
0.495,3.0000000000000004,0.10502576235599331,0.0,0.0,0.0008342602892102335,0.0
0.495,0.0,1.0,0.0016556291390728475,0.0019011406844106464,0.008278145695364239,0.3125
0.495,0.0,0.519489574609198,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.495,0.0,0.24004880574020893,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.495,0.0,0.11290745393148674,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.495,0.0,0.04933109338805224,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.495,0.0,0.0,0.0,0.0,0.0,0.0
0.303,3.0,1.0,0.0,0.000487012987012987,0.001668520578420467,0.1875
0.303,3.0,0.8365044963467538,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,3.0,0.73503485324904,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,3.0,0.5985387469109341,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,3.0000000000000004,0.521602763134878,0.0,0.0002435064935064935,0.002502780867630701,0.0
0.303,3.0,0.24387777906575914,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.202,3.0,0.30085096236132325,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.24004880574020893,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.697,3.0,0.5469359012575588,0.0,0.000487012987012987,0.001668520578420467,0.0
0.495,3.0,0.6034962797912582,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,3.0000000000000004,0.23243966102406058,0.0,0.0007305194805194804,0.002502780867630701,0.0
0.283,0.0,0.5689485455758045,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,1.0,0.0,0.0002435064935064935,0.001668520578420467,0.1875
0.0,3.0,0.73503485324904,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.0,3.0000000000000004,0.5733401946037008,0.0016556291390728475,0.0023881536714236333,0.009946666273784707,0.0
0.0,3.0,0.2343734924998718,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.0,3.0,0.06280976003138596,0.0,0.0,0.0008342602892102335,0.0
0.0,0.0,0.48465319360311804,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.0,0.0,0.35815994257363193,0.0,0.0,0.001668520578420467,0.0
0.0,0.0,0.24004880574020893,0.0,0.0002435064935064935,0.0008342602892102335,0.0
0.0,0.0,0.218681988820091,0.0,0.0,0.0008342602892102335,0.0
